,id,sentiment,tweet,label
3371,641579196288925696,neutral,Several of HNBs staf wil be serving at the Early Bird Kiwanis Pork Diner this Friday the th pm at Ys Men Pavilion in Hanibal,0
3372,641661395944079360,neutral,Lots of crime action in Hanibal the past two days check it out in tomorows ,0
3373,640994093514928128,neutral,Jery Vance may no longer be a Conservative candidate but maybe Harper can name him to the Senate elxn,0
3374,640995569972981760,neutral,Unpopular opinion Harper is right to think Nats fans ditching in the th ining was brutal No sure he was right to say it though,0
3375,640996620939710465,negative,Sory Harper but for once just take the blame Nats blew the game ,-1
3376,640996918005493760,neutral,Gazete Bloc is open to coalition with anyone except Harper Ducepe says Of course anyone may be only NDP polcan elx,0
3377,640998594917568512,positive, I prety sure none of those fans regret not being there to se Harper strike out in the th on a pitch in the dirt,1
3378,641001036178685952,negative, Goldschimdt for leading a last place team Harper may not even make the playofs lol,-1
3379,641005911071432705,positive,I dont much like Harper but he is right to do this ,1
3380,641007605243092992,positive,Sherman or Harper Who knows the strike zone beter My column ,1
3381,641007608548192256,negative,What a tol is once again Fans leaving in the th ining in Washington today is brutalPeriod No reason to go after Harper,-1
3382,641009874965430274,neutral,Harpers Worst Ofense against Refuges may be Climate Record as rising temperatures ad to chaos in the Midle East ,0
3383,641014390670630912,negative,But hey if youre mad at Harper go to the game tomorow and tel him how you fel for al inings,-1
3384,641020452828221440,negative,iSIS tok last oilfield Syria Harpers bombing runs may kil civilians not the problem or cause cdnpoli elxn,-1
3385,641026319120211968,neutral, Harvey thanks you for this scene Harper Takes the atention of him to pitch tomorow lol,0
3386,641026616601260032,neutral,I stand with Harper on this You shouldnt be leaving in the th on what esentialy is a playof game Its not like the game went,0
3387,641034645581242368,neutral,Theres only one Minister in Harpers pantheon and hes Prime May contain Antibiotics HGH GMO ,0
3388,641038927491678208,positive, If u kep Harper as PM I may wel cros the Lake myself U have one incredible leader Balanced budget and al,1
3389,641045231434121216,neutral, Harper wil isue an apology through the team no later than tomorow,0
3390,641047894888443905,negative,If Harper doesnt want fans to leave in the th perhaps he and his teamates should stop under performing and losing big bal games nats,-1
3391,641050223104667649,neutral,yeah Harper went tonight that doesnt mean he doesnt have every right to cal out every single fake nats fan that left in the th,0
3392,641065086799474688,negative,Chosing to read the transcript of the interview Mansbridge did with Harper due to the extreme nd hand embarasment Im bound to endure,-1
3393,641067571551334400,negative, I fel it is nd rate Mansbridge doesnt point out when Harpers not answering the question Debaters would do that,-1
3394,641068714754998273,neutral,Watch Harpers toupe sudenly lok alot cheaper Oct when our taxes are no longer paying for it elexn,0
3395,641069315119312897,positive, if youre interested Mansbridges Harper interview Justin tomorow Mulcair Wednesday ,1
3396,641083151708762113,positive,Cmon Its prety hard to form the Harper govt without Harper Wait maybe they have another Harper ,1
3397,641087425314336768,neutral,Now that hes in rd place in pols Harper unveils inspiring new slogan Im not perfect Circling the drain time elxn cdnpoli,0
3398,641093553070845957,neutral,Harpers high standards for candidate selection Dauphin Swan River MP runing for the rd time un nominated stamped by Harper,0
3399,641107168507203584,negative, lets go easy on the pigs I just cant stand the sight of Harper Its the st centurycant we teach robots to love,-1
3400,641107786022174720,negative, Harper the CPC are going to become a rd place party because of your reckles leadership stopharper cdnpoli elxn,-1
3401,641121365567762432,neutral,But for the first time since the writ was droped I realy have no idea whether Harper wil be PM after Oct th or who would replace him,0
3402,641130593238036480,positive,David Wright is a beast and Harper neds to come to Phily we wil stay til the th if you play for us ,1
3403,641149812671315968,neutral, Harper loks tired Do you ever slep Then again I should be to I have to get up early tomorow,0
3404,641151018068127744,negative,Harper you may not think Justins ready but urine over your head,-1
3405,641190589380300800,negative,News in the DMV Comuters face Terible Trafic Tuesday shot fataly in DC shotings Hot Nats lose Harper cals out fans,-1
3406,641212471915773952,negative, Harper amp cabal insult the inteligence of Canadians on a daily basis Tired of al the lies amp spin Rol on Oct th audithisPOS,-1
3407,641240258240233472,negative,Of many single isue reasons to reject Harper This is one Imagine the cost of removing al that concrete elxn ,-1
3408,641253583204298752,negative,Does Harper even realize there in rd place Talk about burying you head in the sand Stay the course Of lies and deceit cdnpoli,-1
3409,641266085854060544,neutral, Its hapened Harper may try again What said last night wont mater its cling power by whatever means or pogey elxn,0
3410,641271636247871488,neutral, Harpers a trick pony Throwing from a helicopter doesnt make up for clear lack of CPC vision rd place amp droping,0
3411,641276694670766080,neutral,New CPC ad Harper may not be perfect respectful reliable acountable truthful but wait where were we going with this elxn,0
3412,641281404328775680,neutral,Harper wil be history after Oct His Calgary riding voters should kep it in mind If he wil not be around ,0
3413,641288139340935168,negative, Trudeau may do beter if he atacked the NDP no ned to waste time on Harper the Media is with the anti Harper narative,-1
3414,641290245141458944,neutral, you may have principles but lack reality Liberal far out perform Harper amp Mulroneys record to bad,0
3415,641297615980597248,negative,New election laws created by cpc makes it dificult to vote against Harper Even w of voters against Harper he may stil win fixed,-1
3416,641301839103848449,negative,so Harper is blaming Del Mar racing another met for the sumer mets strugle Never change California racing,-1
3417,641303973845159936,neutral, The consortium to I wanted Harpers hand to be forced amp w rd in pols hed have no choice Mulcair let him of the hok,0
3418,641305324524179456,neutral,Harper spoke Tuesday on how the Cons wil balance their security concerns with more refuges into Canada Instigating hate cdnpoli,0
3419,641308568516472832,negative,CPC poling rd Hate pols but I want to believe this As individual CPC candidates come to realize that Harper is drag to them Distnce,-1
3420,641311972814921728,neutral,Not sure when Harper chat is scheduled to end may have already but hes taken questions so far cdnpoli elxn,0
3421,641316113247301632,negative, Yelow journalism But you know This may be Harpers Waterlo,-1
3422,641317446809452546,negative,Harpers NEW AD I am WHO i am not perfect but depend on me for economy Harper slip sliding down the polsrd We KNOW WHO YOU ARE scares US,-1
3423,641317600023179266,neutral,Super GirlsDilion Harper gets kinky with April ONeil in saphic masage BigTits ,0
3424,641322432456970240,negative,Anyone in Niagara tomorow should note that Harper wil be in Weland The sulfuric smel wont be coming from the Netherby tunel for once,-1
3425,641336067828879360,neutral, Im hapy to se the Nats sat Zimerman over HarperHarvey owns Harper Mets,0
3426,641355778343829508,negative, he could but Harper has ben a freak al year and Votos st half wasnt amazing,-1
3427,641370654168752128,negative, at any rate Harper is sinking fast he is talking resignation after Oct,-1
3428,641371757161644032,neutral,Mulcair Harper and Trudeau stil in close race after campaigns st phase Leaders considering timesharing the country,0
3429,641388038115979264,neutral,Harper may be right its prety empty in Nationals park tonight Nats Mets,0
3430,641397360447197184,positive,Bryce Harper is against Mat Harvey Harper wil lead of the rd ining against Harvey ,1
3431,641403924377899008,neutral,Michael Den Tandt Harper says he is who he is take him or leave him That may not be enough ,0
3432,641405493223796736,neutral,Due up for Nats in the botom of the th Werth Rendon Harper ,0
3433,641408835064864768,neutral, Thomas you must use this against Harper even if it did come from Ignatief ,0
3434,641424242379239424,positive,Harper was right lol Nats leave in the th,1
3435,641424442019708928,negative, I hope someone asks Harper why the team bailed in the th ining,-1
3436,641425903755640832,positive,Big spot for Harper now in the th to impres the fans left in the park,1
3437,641426519064211456,negative,Shame al the fans that stuck around to se a six run lead blown and Harper make an out for the th time in two games Nationals,-1
3438,641426565151240192,negative,Harper may never get a hit against the Mets the rest of his carer LGM,-1
3439,641432412040364032,neutral, Harper mispoke yesterday The brutality in the th was on the field Same as tonight nats,0
3440,641432981916229632,positive, Stil have the th amp top of order Harper walkof homer,1
3441,641434130727706624,positive,OK last chance for the Nats Its Werth Rendon Harper vs Familia in th down ,1
3442,641434709948530688,positive,Werth Rendon and Harper due up in the botom of the th Nats trail Mets ,1
3443,641434958691717120,positive,I hope al the fans stayed into the th to watch Harper go nats,1
3444,641435452847845376,neutral,Hes bunting That leaves st open to walk Harper and set up the DP,0
3445,641436233089032192,positive,Nats Rendon bunts but Werth is erased at nd Runer on st with out Harper at bat,1
